2020-05-18/16:35:51		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:32		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:33		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:34		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:35		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:36		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:37		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:38		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:39		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:40		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:41		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:42		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:43		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:44		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:45		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:46		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:47		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:48		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:49		 ApsFailure_10051992_120210.csv: File loaded successfully!!
2020-05-18/16:36:50		 ApsFailure_10051992_120210.csv: File loaded successfully!!
