class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,3194,na,2130706434,116,0,0,0,0,0,0,136,23894,190490,12944,0,0,96368,0,0,0,0,0,203834,168096,52094,23618,0,0,0,0,146,58,0,0,0,0,0,10458,131884,69272,15850,0,1498,48,168,178,1984,223462,126,0,0,0,109068,57908,23982,12942,9870,6996,6698,0,0,0,256024,0,616,16,0,96368,3604,25706,26236,na,na,na,na,na,na,na,na,50960,3193.54,256024,256024,256950,768,412,24770,254740,227464,1209600,8422,2,4,0,186937.92,0,38753.28,0,106,0,0,0,5368,75310,131906,11782,2394,668,36,0,6,256024,na,1952,100,236,15592,8142,101396,97508,2536,2,0,152,176,189492,51964,0,240,0,0,190848,356,38,0,0,0,0,0,0,0,0,2410,2190,1062,0,0,7712,1408,430920,44550,0,0,0,0,836040,203.74,244,42808,43098,21564,10630,20616,68776,5278,3752,8140,2802,0,0
neg,569418,0,928,0,0,0,0,0,0,0,2,23374,15746,3918,0,0,18820160,0,0,0,1732742,2621194,32793346,29983576,7094884,3847828,16,0,0,0,3042,830,0,0,0,0,0,0,0,0,43040,0,42,22,30,30,8704,34212,0,0,0,0,27826,7070,1890,1416,1056,868,662,666,1002,584,41625192,126,174,1628,8,18820160,671126,2962954,4119840,181260,196220,222060,187420,242720,223480,262380,221080,86120,569418.91,41625192,41625192,67570,166,123922,13350,443320,43066,1209600,144150,0,0,0,30712009.92,50.88,9870019.2,4,16,0,0,0,3622,25058,13546,720,80,14,0,0,286,41625192,0,48,6,7060,17732,5724,11918,548,4,0,0,0,0,1498,0,0,0,0,0,1596,2816,396,0,0,0,0,0,0,0,0,368892,67366,12588,19878686,2684788,216356,42236,2754140,756586,5237788,70564,0,0,958330,20.94,22,24186,8076,4726,1420,1096,1016,1450,1028,42,0,0,0
neg,147484,na,0,na,0,0,0,0,0,0,69406,3358630,4907004,925190,11190,0,4683568,75864,0,0,1046,1500,8078150,7081620,1842182,855834,0,0,0,0,0,0,0,0,0,0,0,262788,4953982,2464740,1589910,0,6498,3940,13520,25426,2288174,6925474,8382,6,0,0,4194946,1579086,921236,651478,507246,442234,485490,401844,86280,1580,9922404,1542,1456,13262,204,4683568,145404,954608,881642,265220,215740,255680,204880,208720,238600,195720,212260,32000,147483.12,9922404,9922404,9836956,51015,1505800,14658,231660,9271420,1209600,0,na,na,na,8241648.96,0,1019184.96,na,na,0,0,23354,1313744,4967638,2642882,274084,37756,9312,2650,na,0,9922404,na,7218,1110,821644,786576,577730,6029860,1043048,4234,0,0,na,na,na,na,na,na,na,na,na,5888,216,0,0,0,0,0,0,0,0,92544,105590,23026,0,0,296686,39900,20745860,2973212,0,0,0,0,7210470,na,na,1067910,1407148,1206034,805448,1977446,1237114,656108,331812,531050,51350,0,0
neg,1424,na,2130706432,52,0,0,0,0,0,0,7608,70164,7132,1446,0,0,35624,0,0,0,0,0,81610,74230,11814,5084,0,0,0,0,54,70,0,0,0,0,0,0,30266,54988,1096,0,1196,18,26,30,968,84112,0,0,0,0,19168,50312,11458,3866,958,150,418,20,0,0,93460,2,254,238,0,35624,816,5806,5978,na,na,na,na,na,na,na,na,11560,1424.02,93460,93460,96102,313,346,9186,93200,86350,1209600,1830,2,6,0,75154.56,0,9997.44,0,18,0,0,2,76574,6252,3358,150,14,0,0,8,16,93460,na,1270,20,2054,3454,1266,30080,46750,1400,56,0,110,162,74976,45792,0,4,0,0,75550,60,92,0,0,0,0,0,0,0,0,540,174,180,0,0,1216,246,552080,56010,0,0,0,0,424020,89.82,60,11938,8966,4426,2822,11244,46660,294,0,0,0,0,0
neg,31860,na,0,na,0,0,0,0,0,0,4254,414298,1387132,242564,612,0,1053250,0,0,0,0,0,1894142,1732574,297014,120872,0,0,0,0,0,0,0,0,0,0,0,590,658548,823510,566212,0,4828,3376,7850,7734,678474,1343866,2728,4,0,0,879612,331870,208890,144530,125800,189594,163084,5480,0,0,2191596,0,252,396,302,1053250,24874,167358,127998,171320,1310700,1310700,1310700,1310700,1310700,1310700,1310700,120820,31859.73,2191596,2191596,2172656,11777,203794,95434,976680,2048860,1209600,0,na,na,na,1781716.8,0,263102.4,na,na,0,0,0,80048,872522,987274,93106,13056,2774,80,na,0,2191596,na,4038,340,149468,107034,156210,1501566,126472,3732,0,0,na,na,na,na,na,na,na,na,na,1564,62,0,0,0,0,0,0,0,0,12680,29518,5214,0,0,74078,13486,2864040,586164,0,0,0,0,30859760,na,na,277280,342640,252726,137308,284018,287560,193592,163686,108754,1296,0,0
neg,62444,na,0,na,0,0,0,0,0,0,3922,651592,2023046,1663004,117276,0,2229056,0,0,0,0,0,3958182,3544124,710814,330286,0,0,0,0,0,0,0,0,0,0,0,231090,1326250,2668542,232958,0,12994,7984,15002,70108,3724072,628674,6,0,0,0,1516478,784232,295486,248380,240358,240494,277240,693564,162102,506,4669756,1776,1572,308,254,2229056,51202,293958,413972,179760,214740,174480,1310700,1310700,1310700,1310700,1310700,132680,62444.19,4669756,4669756,4615986,31053,285220,97676,1031360,4458840,1209600,0,na,na,na,3393890.88,0,1058733.12,na,na,0,0,0,149722,1196668,1986152,1030518,86034,9496,250,na,0,4669756,na,5502,850,665520,402778,569698,2695296,114290,4894,12,0,na,na,na,na,na,na,na,na,na,3394,148,0,0,0,0,0,0,0,0,31166,57890,10944,0,0,113496,17830,3432560,822836,0,0,0,0,11309280,na,na,1081610,750112,361276,187810,401864,364274,396828,327934,579290,7842,0,0
neg,59676,na,0,na,0,0,0,0,0,358,158496,2349484,1378038,122452,162,0,1944926,0,0,0,1654,2104,3461076,2954356,976792,409184,0,0,0,0,0,0,0,0,0,0,0,0,1964430,724590,1319970,0,5936,6574,4814,5910,144908,3748946,91894,8,0,0,1590818,857672,410024,265178,197306,174644,213184,245626,52396,2142,4440660,826,1314,724,120,1944926,62318,536324,437838,298940,277200,199040,1310700,1310700,1310700,1310700,1310700,190280,59676.15,4440660,4440660,4368484,22748,408878,73068,800160,4008990,1209600,0,na,na,na,3511743.36,0,490024.32,na,na,0,0,34278,1300446,1869558,678306,99288,22154,4404,556,na,0,4440660,na,4760,800,157104,376106,265570,2583626,607210,13806,8,0,na,na,na,na,na,na,na,na,na,4262,366,0,0,0,0,0,0,0,0,34302,41198,9718,0,0,171396,32936,5549260,1067962,0,0,0,0,445410,na,na,534614,745752,543898,251910,604898,696158,400410,167884,63462,4,0,0
neg,8592,8,84,80,0,0,0,0,0,710,197414,431122,121184,7968,1468,0,252292,0,0,0,17590,26902,766356,698942,255322,49120,0,0,0,0,426,214,0,0,0,0,0,0,0,230040,529826,0,19598,15186,24756,34766,54018,484186,114352,12998,6,0,424608,180570,61606,38738,21708,15166,7976,5082,2308,2104,1039740,250,54,80,8,252292,7060,179728,74758,na,na,na,na,na,na,na,na,251600,8591.53,1039740,1039740,1033568,3191,1580,101056,1035180,753592,1209600,19742,8,36,0,457450.56,53436.48,249118.08,432,844,0,0,115440,317618,293912,28712,3412,678,88,6,32,146,1039740,0,2586,200,47968,123988,498016,83714,3392,2,0,0,76,312,338750,79860,0,92,0,0,474452,1144,840,0,0,40,73556,0,0,0,0,5806,1266,406,0,0,15968,2754,5678500,588580,0,0,0,0,7591540,949.62,898,304820,84278,51648,23156,44744,44468,54554,151228,970,0,0,0
neg,32,2,2130706432,10,0,0,0,0,0,0,10516,38784,12144,240,0,0,26670,0,0,0,1242,2396,71962,56512,24528,5904,0,0,0,0,0,12,0,0,0,0,0,0,0,27500,34184,0,698,158,232,656,1024,1216,57698,2,0,0,58140,1626,428,382,166,128,144,460,86,124,97832,32,6,0,0,26670,942,6978,16226,na,na,na,na,na,na,na,na,22820,31.73,97832,97832,93054,101,0,8830,96260,62048,1209600,1054,4,16,0,7869.12,35738.88,16799.04,0,82,0,0,5704,20290,32342,2592,750,6,0,0,6,14,97832,0,2006,152,124,4120,3118,24152,26566,1424,22,0,14,14,10300,22,0,194,0,0,11030,174,64,0,0,710,42592,0,0,0,0,1294,0,0,0,0,342,80,9740,968,0,0,0,0,0,4.64,316,54692,5708,554,152,216,210,86,66,0,0,0,0
neg,1282,na,82,66,0,0,0,0,0,0,174,4984,54582,16722,0,0,32060,0,0,0,0,0,73138,67398,9016,3852,0,0,0,0,72,56,0,0,0,0,0,0,39490,4344,32628,0,2948,12,40,36,1706,71254,466,0,0,0,28952,35350,7782,2800,894,504,178,2,0,0,82178,0,266,82,0,32060,780,4608,4386,na,na,na,na,na,na,na,na,8820,1281.22,82178,82178,87368,279,24,8110,81960,76462,1209600,1780,0,4,0,67410.24,37.44,6068.16,0,0,0,0,0,1986,29556,43562,1012,320,26,0,0,6,82178,na,2980,24,122,5280,1264,15406,49630,1706,50,0,118,188,67278,50306,0,20,0,32,67830,68,28,0,0,0,38,0,0,0,0,374,160,74,0,0,690,156,2200,288,0,0,0,0,281240,61.56,54,9722,9242,4028,1476,2578,48430,960,26,0,0,0,0
neg,59560,na,620,0,0,0,0,0,0,0,19630,1070168,2224786,779582,35516,262,1904096,0,0,0,616,1304,3655160,3145630,805384,445238,0,0,0,0,572,1294,0,0,0,0,0,119916,2554564,1140778,314686,0,1940,408,970,163948,2708538,1237304,16834,2,0,0,1602460,881588,407682,415920,409564,364026,48704,0,0,0,4461786,0,894,348,8,1904096,64848,509512,292246,273400,186180,232480,na,na,na,na,na,106260,59559.96,4461786,4461786,4468890,23180,135076,79026,825300,4129944,1209600,142002,0,0,0,3503463.36,0,623492.16,0,0,0,0,2372,279384,1437782,1539126,814986,49132,6172,990,0,10,4461786,na,5068,712,117130,297860,237900,2893864,562144,15184,82,0,0,0,0,0,0,0,0,0,0,2722,214,0,0,0,0,0,0,0,0,31710,54758,10160,0,0,169906,27386,2939580,854752,0,0,0,0,1296660,1337.98,1424,661044,792352,570118,303160,552440,395024,340056,248256,261072,6422,0,0
neg,180090,na,0,na,0,0,0,0,0,0,101446,3033240,5756634,1606066,28820,0,5488564,0,132,0,74,132,9900470,9171238,1711852,530858,0,0,0,0,0,0,0,0,0,0,0,26382,2779840,7085630,634354,0,7936,6356,12882,54446,7434034,3010510,38,2,2,0,3975428,1832852,905384,702388,563056,510012,673554,1065380,277630,20522,11614166,496,178,2342,892,5488564,83752,1052808,652780,171880,180260,190040,202920,143660,167200,178520,174920,129260,180089.45,11614166,11614166,11486780,70973,665346,59004,704580,10526206,1209600,0,na,na,na,9429187.2,0,1087230.72,na,na,0,0,16938,917568,4730372,4086428,714416,50892,9074,518,na,0,11614166,na,9302,1530,523646,424014,758806,7978720,807968,22210,10,0,na,na,na,na,na,na,na,na,na,6134,1094,0,0,0,0,0,0,0,0,46840,131844,25984,0,0,291126,40566,14981640,2512204,0,0,0,0,29255770,na,na,1150750,1277912,1037622,701310,1735308,1757658,1287578,801510,738302,38256,0,0
neg,32448,na,400,362,0,0,0,0,0,0,433890,1229522,661690,103350,2396,26,1067010,0,0,0,7502,17538,2005782,1563260,704586,381700,0,0,0,0,3970,644,0,0,0,0,0,25372,183370,1378788,843344,0,2278,336,640,48514,1037036,1310990,31080,0,0,0,732312,610828,157928,112516,90348,86460,104098,349344,180866,6174,2718442,146,596,1774,40,1067010,36606,359636,340532,355180,256020,na,na,na,na,na,na,86920,32447.81,2718442,2718442,2699374,18264,5874,24582,292580,2430874,1209600,72306,0,74,0,1996306.56,0,432398.4,0,0,0,0,23292,788660,1016478,492634,100326,8244,1234,6,4,8,2718442,na,5034,716,57472,131576,170484,1656834,387202,21302,254,0,536,2110,1915280,57432,0,726,0,10,2028698,2840,360,0,0,0,0,0,0,0,0,23310,31286,5654,0,0,71178,10224,222500,69234,0,0,0,0,1377320,1542.68,1584,457978,534280,315052,146268,282880,252024,198160,122660,121228,344,0,0
neg,184,0,16,12,0,0,0,0,0,0,6528,31556,4184,0,0,0,13534,0,0,0,900,1526,37524,30090,29270,3442,0,0,0,0,10,0,0,0,0,0,0,0,0,0,42268,0,1280,48,42,70,192,34334,6302,0,0,0,33152,6166,1290,484,338,92,472,80,82,112,67752,0,4,0,0,13534,626,17638,11468,na,na,na,na,na,na,na,na,28840,183.35,67752,67752,65874,110,0,6418,67280,42338,1209600,1016,0,14,0,13402.56,0,27791.04,0,26,0,0,3672,21060,12996,4112,428,0,0,0,0,6,67752,0,1300,32,240,90,4164,18526,16608,1206,102,0,12,0,12248,76,0,4,0,0,15376,170,188,0,0,0,0,0,0,0,0,522,0,2,8956,1478,482,82,2560,256,61878,54,0,0,0,126.82,84,29228,6086,756,212,742,452,790,3998,4,0,0,0
neg,10,na,0,0,0,0,0,0,0,0,1160,3638,1026,0,0,0,2800,0,324,0,0,0,16996,14886,9070,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824,0,944,20,18,26,480,4336,0,0,0,0,4736,210,78,260,74,48,80,314,24,0,26074,0,4,4,0,2800,106,7566,1486,na,na,na,na,na,na,na,na,8900,10.36,26074,26074,26484,19,68,2486,25900,5824,1209600,128,0,2,0,1206.72,0,3711.36,na,na,0,0,478,2610,1652,642,442,0,0,0,10,18,26074,na,934,12,18,8,214,2046,2336,254,2,0,0,0,666,188,0,0,0,0,1344,32,82,0,0,0,0,0,0,0,0,128,0,0,538,182,48,12,2180,216,0,8,0,0,0,na,na,4734,794,54,46,60,32,28,76,0,0,0,0
neg,40374,na,2130706432,98,0,0,0,0,0,0,1572,368026,1537860,864882,102398,7718,1192576,0,0,0,0,0,2542192,2162020,603100,337542,0,0,0,0,454,116,0,0,0,0,0,21878,950778,1246358,663442,0,978,262,358,588,47006,2833070,194,0,0,0,935836,648860,268256,197262,162262,158058,234874,276612,436,0,3145584,12,94,114,30,1192576,40012,388584,212056,205080,268740,na,na,na,na,na,na,125440,40373.86,3145584,3145584,3143630,20220,1676,69568,721800,2882456,1209600,105644,2,50,0,2435135.04,0,445960.32,0,412,0,0,0,42478,492084,1291806,999336,52220,4276,256,0,4,3145584,na,2448,314,94586,270098,109448,2035584,356406,13308,264,0,138,264,2416852,8718,0,95984,0,22,2459546,1440,52,0,0,0,0,0,0,0,0,21242,64416,20790,0,0,76870,14028,9203880,929134,0,0,0,0,373890,752.68,706,462578,441416,432444,266016,767366,510078,2256,276,26,0,0,0
neg,62102,na,2130706438,678,0,0,0,0,0,0,94050,1941096,1904076,316364,40732,8308,1887840,0,0,0,0,0,3869622,3298422,988064,438408,0,0,21170,0,2190,420,0,0,0,0,0,10714,1604142,459008,2230762,0,3564,1112,1796,2878,32836,4260586,1854,0,0,0,942452,1030836,428136,388046,380730,371980,430408,329014,3024,0,4858918,62,132,494,150,1887840,49990,584366,398404,225300,234380,245300,267460,na,na,na,na,3180,62102.62,4858918,4858918,4830406,33212,1640,113822,5800,4304626,1209600,143714,2,110,0,3820647.36,0,480117.12,0,804,0,0,6134,658044,2045614,1340840,229620,19706,4396,272,2,8,4858918,na,7500,1106,45158,279064,145506,2505082,1266664,54162,384,0,1048,1088,3711228,96858,0,53310,0,12,3905412,3988,686,0,0,0,0,0,0,0,0,31380,45928,18058,0,0,70146,13058,18528160,1949830,3092016,8428,0,0,3492860,2474.2,2582,526382,823468,592294,409092,1003858,713088,217380,17304,1760,0,0,0
neg,8,na,16,2,0,0,0,0,0,0,62,814,20472,0,0,0,2442,0,328,0,0,0,16988,15026,15826,202,0,0,0,0,2,4,0,0,0,0,0,0,0,0,21348,0,15610,46,66,82,2884,2660,0,0,0,0,8454,2702,1266,1516,764,1134,5250,262,0,0,32844,0,4,0,0,2442,170,14090,1722,na,na,na,na,na,na,na,na,15680,7.67,32844,32844,49398,185,66,3176,32640,21348,1209600,290,0,4,0,2523.84,0,3242.88,14336,na,0,0,0,416,10680,9784,468,0,0,0,4,10,32844,na,15626,20,28,20,178,1668,3126,664,18,0,2,10,2018,120,0,0,0,0,2842,48,52,0,0,0,0,0,0,0,0,152,0,0,96,130,104,18,1680,170,0,6,0,0,0,0,0,5604,1946,70,10,13578,38,30,72,0,0,0,0
neg,41190,na,260,248,0,0,0,0,0,0,9112,233778,1754896,1085874,67920,1240,1307924,0,0,0,0,0,3025652,2755308,449918,197106,0,0,0,0,1730,212,0,0,0,0,0,3324,728628,2128634,292234,0,2528,1414,2496,117958,2579250,449146,28,0,0,0,1381474,802010,290244,199808,149274,114222,127826,87948,14,0,3476396,44,42,202,20,1307924,33802,292106,157174,135280,208300,na,na,na,na,na,na,99680,41189.82,3476396,3476396,3467470,15633,202,101264,1044400,3152820,1209600,77748,2,82,0,2543108.16,0,607467.84,0,0,0,0,158,94898,707040,1692164,629026,27174,2338,22,0,4,3476396,na,4788,498,88218,336912,172204,2093542,444016,12520,122,0,332,518,2572676,48,0,22,0,0,2573016,1772,346,0,0,0,0,0,0,0,0,19322,28306,5838,0,0,106942,17100,1380,282,0,0,0,0,1189830,1335.06,1330,628174,741624,313716,176196,389686,372986,255850,138676,134184,1728,0,0
neg,46492,na,1010,710,0,0,0,0,0,0,12436,653586,1698686,470932,19842,38,1424506,0,0,0,0,0,2665104,2477748,316694,151626,0,0,0,0,592,376,0,0,0,0,0,113962,1196968,567242,977348,0,1780,1140,1762,44594,1735974,1070214,56,0,0,0,1131964,820512,374936,224814,141874,95232,62242,3946,0,0,2982180,132,400,450,0,1424506,32154,184866,131170,94940,172900,na,na,na,na,na,na,44460,46491.18,2982180,2982180,2990978,13854,4724,53826,558100,2855520,1209600,72874,0,120,0,2586325.44,0,267395.52,0,0,0,0,504,230772,1277026,1152376,180572,11852,2304,114,70,102,2982180,na,3474,474,66066,160782,137686,1954066,517018,15714,240,0,994,1264,2526762,106384,0,25588,0,0,2612064,1838,346,0,0,0,0,0,0,0,0,13996,34410,7346,0,0,91132,14440,148440,25302,0,0,0,0,7856510,937.5,1014,288068,413570,390646,219968,481272,524196,302488,121564,112046,1702,0,0
neg,81432,na,546,472,0,0,0,0,0,0,495128,1813038,1985642,543842,12512,0,2180870,0,0,0,4762,8908,4224812,3621296,825478,545544,0,0,0,0,462,2514,0,0,0,0,0,32548,2059248,2718522,39844,0,3292,546,924,146054,3335460,1363720,166,0,0,0,1611642,1304820,613552,472008,364560,297736,182166,3678,0,0,5055596,0,348,492,6,2180870,77800,519308,304138,200160,210560,209860,159360,na,na,na,na,38620,81431.47,5055596,5055596,5074388,26722,9434,17580,210080,4850162,1209600,148960,0,92,0,4447502.4,0,398808,0,0,0,0,61156,1059648,1835128,1383434,470516,32942,6574,764,66,74,5055596,na,6232,820,165202,233112,245114,3669986,507730,21848,116,2,480,8838,2425110,352146,0,214,0,0,4489628,2444,278,0,0,0,0,0,0,0,0,36542,63716,14568,0,0,210068,29898,5636100,614172,0,0,0,0,5429560,1324.92,1504,427384,747640,634650,341022,725842,697012,654528,345102,276102,880,0,0
neg,2670,0,20,12,0,0,0,0,246,70766,82494,5274,3674,0,0,0,38624,0,0,0,37930,48364,121480,149138,19992,2468,0,0,0,0,58,12,0,0,0,0,0,0,0,28572,133882,0,1866,38,100,90,286,80464,50160,29450,0,0,52660,24588,34952,30402,8994,5402,2648,2118,618,72,179538,38,44,20,0,38624,1020,6198,13742,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,19300,2670.01,179538,179538,184092,758,0,17674,178660,162950,1209600,2066,8,10,0,124720.32,0,36263.04,2,30,52,8576,53050,11518,69882,19234,120,22,0,0,8,12,179538,0,1920,68,64,6502,4066,17688,126134,6010,2,0,14,18,125844,83264,0,0,0,0,128482,232,50,0,0,0,0,0,0,0,0,1270,246,80,0,0,1332,230,20,2,0,0,0,0,1670000,na,174,38162,14016,5834,1560,4338,7006,14568,76718,252,0,0,0
neg,29096,na,722,624,0,0,0,0,0,0,1438,180106,1394206,485224,33840,4276,915724,0,0,0,0,0,1771678,1439530,419092,290160,0,0,0,0,2144,330,0,0,0,0,0,0,595188,1503790,112,0,1616,1064,1732,23454,1086172,983032,2020,0,0,0,765992,563060,231242,145304,101702,72010,80320,139236,224,0,2191212,226,746,602,2,915724,30804,188044,229080,244360,na,na,na,na,na,na,na,170020,29096.21,2191212,2191212,2186970,12323,1418,94486,976600,2099090,1209600,55438,0,138,0,1777974.72,0,318887.04,0,0,0,0,0,30952,602384,1141554,305700,15152,3202,146,4,8,2191212,na,3264,496,51694,165340,108354,1415154,343726,10998,64,0,978,1000,1763058,148562,44,18204,0,0,1796650,1600,450,0,0,0,0,0,0,0,0,18038,14586,2704,0,0,52662,8808,68960,12004,0,0,0,0,2212960,820.06,930,332574,421122,278432,143434,346940,380184,136552,42130,17722,0,0,0
neg,1180,na,156,132,0,0,0,0,0,0,270,25444,52960,15880,0,0,39260,0,0,0,0,0,84444,72536,19314,7602,0,0,0,0,36,46,0,0,0,0,0,2128,68108,8502,15816,0,210,1592,5174,626,11916,74596,440,0,0,0,57344,27544,6490,2418,524,170,64,0,0,0,103796,0,6,106,0,39260,1144,5616,13652,na,na,na,na,na,na,na,na,18840,1180.58,103796,103796,103332,282,520,10048,103320,94554,1209600,2474,2,6,0,73898.88,0,20480.64,0,0,0,0,0,4,62824,25970,5406,222,128,0,6,12,103796,na,300,38,1694,21478,5472,14954,49050,1506,62,0,172,144,72228,38760,0,16,0,36,74752,238,52,0,0,0,0,0,0,0,0,684,240,142,0,0,1320,330,156340,17190,0,0,0,0,180580,117.5,120,22866,21098,3622,1166,3410,41926,462,4,0,0,0,0
neg,42118,na,530,374,0,0,0,0,0,0,958,676164,1616230,365864,27166,0,1236970,0,0,0,0,0,2360360,1989096,717066,319232,0,0,0,0,228,980,0,0,0,0,0,95522,1753494,444036,393330,0,1788,1102,1364,106978,2042494,530864,1792,0,0,0,926750,616908,260554,206468,204506,295438,175758,0,0,0,3077874,0,1232,646,16,1236970,40320,495006,219728,314900,213340,na,na,na,na,na,na,183100,42117.55,3077874,3077874,3078274,16630,116,62346,651760,2686382,1209600,77526,0,66,0,2239573.44,0,445097.28,0,0,0,0,84,42552,971054,1325058,318748,22346,5696,844,84,174,3077874,na,3466,498,66356,261834,106944,1091458,1133654,22036,136,0,418,2886,2220746,242250,0,54940,0,56,2263008,1666,518,0,0,0,0,0,0,0,0,21850,42344,8304,0,0,83048,13090,216320,21924,0,0,0,0,2117550,952.1,984,465674,389466,286724,143466,308162,284074,250090,205670,344266,8790,0,0
neg,194448,na,1478,1330,1512,746,0,0,0,479670,4002040,4872518,2051696,176614,5300,0,4808210,0,0,0,263754,388470,10044404,8881872,3716236,1085162,16,0,0,0,3024,8912,0,0,0,0,0,0,43656,5751894,5792288,0,12560,6836,10890,15754,540734,11001032,32,0,0,0,2074632,4948442,1976826,972990,530866,307334,214350,275120,247852,39426,14027780,17702,8872,44720,6,4808210,143844,2561626,1144830,274360,299320,290860,297520,353080,337540,348860,299200,146020,194447.15,14027780,14027780,14008148,60041,368,49544,689140,11587838,1209600,355706,2,164,0,10206784.32,0,1369959.36,6,2286,0,144238,2485122,4805994,2992882,979014,141730,34088,4764,6,228,236,14027780,na,24868,3830,566056,808738,535006,7339332,2224674,84816,518,0,1098,16272,10276828,5571516,0,106,0,0,10279124,13000,2122,0,0,0,0,0,0,0,0,83196,19700,9746,22397146,3041958,382838,65926,22658800,2269656,13675304,129208,0,0,19212890,6390.08,7102,1467866,1649364,1171454,448966,1444052,415416,1722932,3250336,17452,0,0,0
neg,16,2,2130706432,8,0,0,0,0,0,0,728,2772,3710,0,0,0,2760,0,0,0,0,0,6720,4530,4694,986,0,0,0,0,0,4,0,0,0,0,0,0,0,332,6878,0,96,18,20,772,196,3024,3084,0,0,0,5520,680,178,86,42,124,48,416,18,98,11436,6,10,4,0,2760,140,2514,2102,na,na,na,na,na,na,na,na,4560,15.71,11436,11436,12552,36,0,1056,11300,7256,1209600,426,2,4,0,2438.4,34.56,3827.52,2,10,0,0,770,2042,3468,794,136,0,0,0,0,4,11436,0,976,4,24,38,1804,4132,232,0,0,0,8,2,2912,34,0,0,0,0,3036,42,48,0,0,0,74,0,14,0,0,140,0,0,1562,428,174,46,11220,1126,0,34,0,0,0,125.64,46,4914,1940,278,38,24,12,4,0,0,0,0,0
neg,116086,na,862,752,0,0,0,0,0,0,65786,2346532,4753212,869130,17884,0,3506410,0,0,0,0,0,7590526,6968462,1022934,486098,0,0,0,0,2450,460,0,0,0,0,0,33112,2869192,1657618,3492622,0,9404,5074,2618,56130,5951516,2025288,2514,0,0,0,2711560,1928226,993460,720710,561748,498188,611072,27580,0,0,8615266,0,8,76,30,3506410,69454,690962,330242,100280,97320,97220,80780,97080,95440,425760,na,12520,116085.69,8615266,8615266,8610794,37086,135276,5510,130120,8052544,1209600,234076,2,174,0,7037848.32,0,1006976.64,0,0,0,0,1962,404380,3234082,3206862,1097324,87128,19128,1678,0,8,8615266,na,12162,1678,30924,609388,351924,6328246,710062,8160,0,0,1336,1652,6420410,2300,0,254,0,0,7127322,6156,258,0,0,0,0,0,0,0,0,37982,95898,19792,0,0,285322,49686,2142940,489702,0,0,0,0,16745860,3366.04,3782,1060654,1666988,1120448,583110,1299536,1172340,768432,260530,120348,158,0,0
neg,24,na,2130706432,10,0,0,0,0,0,0,94,8,8966,0,0,0,3100,0,0,0,0,0,8464,4934,10750,1614,0,0,0,0,4,2,0,0,0,0,0,0,9068,0,0,0,88,22,30,28,1692,7208,0,0,0,0,8066,742,108,82,54,14,2,0,0,0,19246,0,2,0,0,3100,234,7116,3612,na,na,na,na,na,na,na,na,10600,23.39,19246,19246,20572,15,10,1776,19000,9068,1209600,510,4,6,0,4904.64,0,4108.8,0,0,0,0,0,0,7374,1524,132,38,0,0,0,6,19246,na,122,16,18,900,1050,2008,3538,1208,208,0,22,48,4914,20,0,0,0,12,5170,76,38,0,0,0,0,0,0,0,0,210,0,0,0,0,308,66,5080,1652,18858,10,0,0,0,68.24,48,4686,3982,192,58,92,24,34,0,0,0,0,0
